employee_residence_US,job_title_Data Analyst,company_location_CA,employee_residence_CA,employee_residence_IN,job_title_Data Science Manager,company_location_US,experience_level,job_title_Applied Scientist,employee_residence_DE,job_title_Machine Learning Engineer,company_location_ES,job_title_Research Scientist,company_location_GB,work_year,job_title_Data Manager,salary_in_usd
1,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,0,0.17953190609349293
1,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,0,0.13457475026299937
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.3233948047510723
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.25595907100533194
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.30316408462735017
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.25820692879685664
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.32564266254259694
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.23572835088160984
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2022,0,0.541437010528966
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2022,0,0.44028340991035547
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.41555697420358406
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.3368819515002203
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.5167105748221945
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.4043176852459607
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.41555697420358406
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.3481212404578437
1,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,0,0.21324977296636308
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.2806855067121034
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.24696763983923323
0,0,0,0,0,0,0,2,0,0,0,0,0,1,2022,0,0.1960536608611993
0,0,0,0,0,0,0,2,0,0,0,0,0,1,2022,0,0.14069566702932107
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.22448906192398646
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.14581403922062275
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2022,0,0.44815091218069186
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2022,0,0.30810937176870445
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2022,0,0.4200526897866334
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2022,0,0.35711267162394245
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.40634075725833285
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2791120062580361
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2806855067121034
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.15705332817824613
1,0,0,0,0,1,1,3,0,0,0,0,0,0,2022,0,0.3818391073307139
1,0,0,0,0,1,1,3,0,0,0,0,0,0,2022,0,0.25820692879685664
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.36498017389427884
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.22786084861127348
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.15705332817824613
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.12333546130537598
1,0,0,0,0,0,1,3,1,0,0,0,0,0,2022,0,0.402069827454436
1,0,0,0,0,0,1,3,1,0,0,0,0,0,2022,0,0.3076598002103995
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.31440337358497356
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.21324977296636308
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,0,0.010942571729142127
0,0,0,0,1,0,1,2,0,0,0,0,0,0,2022,0,0.059934632295422466
0,0,0,0,0,0,0,2,0,0,0,0,0,0,2022,0,0.08819020473488766
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.3818391073307139
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.25820692879685664
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.3818391073307139
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.25820692879685664
1,0,0,0,0,0,1,1,0,0,0,0,0,0,2022,0,0.43803555211883083
1,0,0,0,0,0,1,1,0,0,0,0,0,0,2022,0,0.31440337358497356
0,0,0,0,0,0,0,2,0,0,0,0,0,1,2022,0,0.1960536608611993
0,0,0,0,0,0,0,2,0,0,0,0,0,1,2022,0,0.1545357274517385
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.31440337358497356
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.21324977296636308
1,0,0,0,0,0,1,3,1,0,0,0,0,0,2022,0,0.4200526897866334
1,0,0,0,0,0,1,3,1,0,0,0,0,0,2022,0,0.35711267162394245
1,0,0,0,0,0,1,1,0,0,0,0,0,0,2022,0,0.5257020059882932
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.25820692879685664
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2020104840087397
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2022,0,0.31440337358497356
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2022,0,0.2919247956697268
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.21324977296636308
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.16379690155282017
0,0,0,0,0,0,0,3,0,0,0,1,0,0,2022,0,0.15378494294936926
0,0,0,0,0,0,0,3,0,0,0,1,0,0,2022,0,0.0711244683816323
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.3481212404578437
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.25820692879685664
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.41555697420358406
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.32564266254259694
0,0,0,0,1,0,0,2,0,0,0,0,0,0,2022,0,0.0685102097700891
0,0,0,0,0,0,0,3,0,0,0,0,0,0,2022,0,0.26944621775448
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.25820692879685664
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2020104840087397
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.32564266254259694
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.21324977296636308
0,0,0,0,0,0,0,3,0,0,0,1,0,0,2022,0,0.09474271019718208
0,0,0,0,0,0,0,3,0,0,0,1,0,0,2022,0,0.07348696692052474
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.24906713901651725
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.17203754821654965
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.3818391073307139
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.30316408462735017
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.25820692879685664
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2020104840087397
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.5493045127993024
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.32530548387386826
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.26382657327566833
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.21324977296636308
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.5493045127993024
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.32530548387386826
1,1,0,0,0,0,1,0,0,0,0,0,0,0,2022,0,0.1120961723477526
1,1,0,0,0,0,1,0,0,0,0,0,0,0,2022,0,0.09636116780707986
1,0,0,0,0,0,1,3,0,0,0,0,1,0,2022,0,0.5493045127993024
1,0,0,0,0,0,1,3,0,0,0,0,1,0,2022,0,0.32530548387386826
0,0,0,0,0,0,0,2,0,0,0,0,0,0,2022,0,0.1207212026938328
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.41555697420358406
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.25820692879685664
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.27394193333752936
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2222412041324618
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.4605141300340776
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.32564266254259694
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2022,0,0.4605141300340776
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2022,0,0.32564266254259694
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.4605141300340776
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2806855067121034
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.39926000521503013
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.35149302714513075
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.2191841175359882
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.1370473938336765
1,0,0,0,0,0,1,3,0,0,0,0,1,0,2022,0,0.4605141300340776
1,0,0,0,0,0,1,3,0,0,0,0,1,0,2022,0,0.32564266254259694
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.4353381227690012
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2640513590548208
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.2806855067121034
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.16829261713586952
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2941726534612515
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2222412041324618
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.32564266254259694
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.21324977296636308
1,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,0,0.3481212404578437
1,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,0,0.2919247956697268
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.4740012767832257
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.3121555157934489
1,0,0,0,0,0,1,1,0,0,0,0,0,0,2022,0,0.34587338266631906
1,0,0,0,0,0,1,1,0,0,0,0,0,0,2022,0,0.2806855067121034
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.24906713901651725
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.17203754821654965
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.471753418991701
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.32564266254259694
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2022,0,0.541437010528966
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2022,0,0.44028340991035547
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.40881340082901
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.332386235917171
0,0,0,0,0,0,0,3,0,0,1,0,0,0,2022,0,0.561667730652688
0,0,0,0,0,0,0,3,0,0,1,0,0,0,2022,0,0.4043176852459607
0,1,0,0,0,0,0,2,0,0,0,0,0,1,2022,0,0.11301779404227771
0,1,0,0,0,0,0,3,0,0,0,1,0,0,2022,0,0.10182795795606787
0,1,0,0,0,0,0,3,0,0,0,1,0,0,2022,0,0.0782097161405181
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.36835196058156583
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.23707706555652466
0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,0,0.12544395191382612
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.30316408462735017
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.25820692879685664
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.15705332817824613
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.12333546130537598
0,0,0,1,0,0,0,3,0,0,0,0,0,0,2022,0,0.010942571729142127
1,1,0,0,0,0,1,0,0,0,0,0,0,0,2022,0,0.10085688339012921
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.28967693787820215
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.2671983599629554
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.3631818876610591
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.25595907100533194
1,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,0,0.2677243586861721
1,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,0,0.15601931359414478
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.21324977296636308
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.13457475026299937
0,1,0,0,1,0,0,2,0,0,0,0,0,0,2021,0,0.026461781921828503
0,0,1,1,0,0,0,0,0,0,0,0,0,0,2022,0,0.43803555211883083
0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022,0,0.015438287312191483
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.48299270794932436
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.31665123137649825
0,0,0,0,0,0,0,3,0,0,0,1,0,0,2022,0,0.14197694597049013
0,0,0,0,0,0,0,3,0,0,0,1,0,0,2022,0,0.0711244683816323
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.23572835088160984
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.14581403922062275
1,1,0,0,0,0,1,0,0,0,0,0,0,0,2022,0,0.10085688339012921
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.25820692879685664
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2020104840087397
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.32564266254259694
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.21324977296636308
0,0,0,0,0,0,0,3,0,0,0,1,0,0,2022,0,0.09474271019718208
0,0,0,0,0,0,0,3,0,0,0,1,0,0,2022,0,0.07348696692052474
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.41555697420358406
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2919247956697268
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.27618979112905406
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.17166440382315654
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.3773433917476645
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.23572835088160984
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2022,0,0.4200526897866334
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2022,0,0.25820692879685664
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.24906713901651725
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.17203754821654965
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.25820692879685664
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2020104840087397
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.41555697420358406
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.42454840536968275
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2793367920371886
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.44028340991035547
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.18897290881789655
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.3593605294154671
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.26944621775448
1,0,0,0,0,0,1,3,1,0,0,0,0,0,2022,0,0.5054712858645711
1,0,0,0,0,0,1,3,1,0,0,0,0,0,2022,0,0.4290441209527321
1,0,0,0,0,0,1,2,0,0,1,0,0,0,2022,0,0.2806855067121034
1,0,0,0,0,0,1,2,0,0,1,0,0,0,2022,0,0.1907711950511163
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.32564266254259694
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.21324977296636308
1,0,0,0,0,0,1,2,0,0,1,0,0,0,2022,0,0.5054712858645711
1,0,0,0,0,0,1,2,0,0,1,0,0,0,2022,0,0.32564266254259694
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.3337349505920858
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.22853520594873086
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.2806855067121034
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.21324977296636308
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.4740012767832257
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.3121555157934489
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.3930783962883373
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.25820692879685664
1,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,0,0.3481212404578437
1,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,0,0.2919247956697268
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.42117661868239575
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.30316408462735017
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.33126230702140863
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2806855067121034
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.13457475026299937
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.1120961723477526
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.39026857404893145
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.3481212404578437
0,0,0,0,0,0,0,2,0,0,0,0,0,0,2022,0,0.130168948991611
0,0,0,0,0,0,0,2,0,0,0,0,0,0,2022,0,0.10655070717606122
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.3593605294154671
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.2919247956697268
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.37059981837309053
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.26944621775448
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.22448906192398646
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.14581403922062275
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2806855067121034
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2020104840087397
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.44590305438916716
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.33013837812564634
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.4322585575946124
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2913853097997609
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.25820692879685664
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.4312919787442568
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2110019151748384
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.48299270794932436
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.3526169560408931
0,0,0,0,0,0,0,2,0,0,0,0,0,0,2022,0,0.23673089545662984
0,0,0,0,0,0,0,2,0,0,0,0,0,0,2022,0,0.16644487803123625
0,0,0,0,0,0,0,2,0,0,0,0,0,1,2022,0,0.14623214076984634
0,0,0,0,0,0,0,2,0,0,0,0,0,1,2022,0,0.10471420736038556
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.3234847190627333
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.24449499626855606
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2020,0,0.2020104840087397
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2021,0,0.24696763983923323
1,1,0,0,0,0,0,3,0,0,0,0,0,0,2022,0,0.37284767616461517
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,0,0.01768614510371616
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.21324977296636308
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.16379690155282017
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.25820692879685664
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2020104840087397
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.23572835088160984
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.14581403922062275
0,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,0,0.10085688339012921
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.40634075725833285
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2791120062580361
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.32564266254259694
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.21324977296636308
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.5054712858645711
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.3359828083836105
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2022,0,0.44815091218069186
1,0,0,0,0,0,1,3,0,0,1,0,0,0,2022,0,0.30810937176870445
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.3481212404578437
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.15705332817824613
0,0,0,0,0,0,0,3,0,0,0,1,0,0,2022,0,0.09474271019718208
0,0,0,0,0,0,0,3,0,0,0,1,0,0,2022,0,0.07348696692052474
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.46725770340865164
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.33013837812564634
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.30316408462735017
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.25820692879685664
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.23572835088160984
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.14581403922062275
0,0,1,1,0,0,0,3,0,0,0,0,0,0,2022,0,0.4991772840483021
0,0,1,1,0,0,0,3,0,0,0,0,0,0,2022,0,0.36610410279004113
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0.0334211496443889
0,0,0,0,0,0,0,2,0,1,0,0,0,0,2022,0,0.1325291996727119
0,0,0,0,0,0,0,2,0,1,0,0,0,0,2022,0,0.12544395191382612
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.534693437154392
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.3998219696629113
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.3818391073307139
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.32564266254259694
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.2806855067121034
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.1907711950511163
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.3593605294154671
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.2671983599629554
0,0,1,1,0,0,0,3,0,0,0,0,0,0,2022,0,0.3885826807052879
0,0,1,1,0,0,0,3,0,0,0,0,0,0,2022,0,0.28518122229515275
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2806855067121034
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.36835196058156583
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.23707706555652466
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.24921549763075793
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.20425834180026436
0,1,0,0,0,0,0,3,0,0,0,0,0,1,2022,0,0.1960536608611993
0,1,0,0,0,0,0,3,0,0,0,0,0,1,2022,0,0.14623214076984634
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.22448906192398646
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.14581403922062275
0,0,1,1,0,0,0,2,0,0,0,0,0,0,2022,0,0.22501955636278628
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.42454840536968275
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2793367920371886
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.41555697420358406
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2919247956697268
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.21324977296636308
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.14581403922062275
1,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,0,0.41499500975570286
1,0,0,0,0,0,1,0,0,0,1,0,0,0,2022,0,0.3037260490752314
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2806855067121034
1,1,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.21324977296636308
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.3481212404578437
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.23348049309008517
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.5504284416950647
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.32564266254259694
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.45152269886797886
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.3481212404578437
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2919247956697268
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.25820692879685664
0,0,0,0,0,0,0,3,0,0,1,0,0,0,2022,0,0.24825566235377686
0,0,0,0,0,0,0,3,0,0,1,0,0,0,2022,0,0.15378494294936926
1,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,0,0.3481212404578437
1,0,0,0,0,0,1,0,0,0,0,0,0,0,2022,0,0.2919247956697268
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.32564266254259694
1,1,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.21324977296636308
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.25820692879685664
1,0,0,0,0,0,1,2,0,0,0,0,0,0,2022,0,0.2020104840087397
0,0,0,0,0,0,0,3,0,0,0,1,0,0,2022,0,0.14197694597049013
0,0,0,0,0,0,0,3,0,0,0,1,0,0,2022,0,0.08293246536051144
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.41825440355341365
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2806855067121034
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.41825440355341365
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.2806855067121034
0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,0,0.1372541967504968
1,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,0,0.10085688339012921
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.5054712858645711
1,0,0,0,0,0,1,3,0,0,0,0,0,0,2022,0,0.3359828083836105
