work_year,experience_level,employment_type,job_title,remote_ratio,company_location,company_size,salary_in_usd
1.0,1.0,1.0,0.75,1.0,0.9859154929577465,0.5,240000
1.0,1.0,1.0,0.75,1.0,0.9859154929577465,0.5,180000
1.0,1.0,1.0,0.75,1.0,0.9859154929577465,0.5,200000
1.0,1.0,1.0,0.75,1.0,0.9859154929577465,0.5,150000
1.0,1.0,1.0,0.4891304347826087,0.0,0.9859154929577465,0.5,245100
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,144000
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,66000
1.0,0.6666666666666666,1.0,0.75,0.0,0.9859154929577465,0.5,148500
1.0,0.6666666666666666,1.0,0.75,0.0,0.9859154929577465,0.5,126277
1.0,1.0,1.0,0.33695652173913043,0.0,0.9859154929577465,0.5,228000
1.0,1.0,1.0,0.33695652173913043,0.0,0.9859154929577465,0.5,120000
1.0,1.0,1.0,0.8152173913043478,0.0,0.9859154929577465,0.5,180000
1.0,1.0,1.0,0.8152173913043478,0.0,0.9859154929577465,0.5,90000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,126500
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,78000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,180000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,160000
1.0,1.0,1.0,0.8152173913043478,0.0,0.9859154929577465,0.5,272000
1.0,1.0,1.0,0.8152173913043478,0.0,0.9859154929577465,0.5,170000
1.0,0.6666666666666666,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,80000
1.0,0.6666666666666666,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,60000
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,259000
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,146000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,200000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,160000
1.0,0.3333333333333333,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,239000
1.0,1.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,142000
1.0,1.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,95000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,155000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,139500
1.0,0.6666666666666666,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,140000
1.0,0.6666666666666666,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,120000
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,259000
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,146000
1.0,0.6666666666666666,1.0,0.2717391304347826,0.0,0.4647887323943662,0.5,109371
1.0,0.6666666666666666,1.0,0.2717391304347826,0.0,0.4647887323943662,0.5,72914
1.0,0.0,0.0,0.2717391304347826,1.0,0.5352112676056338,1.0,17779
1.0,0.0,1.0,0.5108695652173914,1.0,0.14084507042253522,1.0,19522
1.0,1.0,1.0,0.4782608695652174,0.0,0.9859154929577465,0.5,247500
1.0,1.0,1.0,0.4782608695652174,0.0,0.9859154929577465,0.5,172200
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,225000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,156400
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,139500
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,109400
1.0,0.6666666666666666,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,125000
1.0,0.6666666666666666,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,90000
1.0,1.0,1.0,0.7608695652173914,1.0,0.38028169014084506,0.5,107309
1.0,1.0,1.0,0.7608695652173914,1.0,0.38028169014084506,0.5,75116
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,185900
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,129300
1.0,1.0,1.0,0.75,0.0,0.9859154929577465,0.5,139500
1.0,1.0,1.0,0.75,0.0,0.9859154929577465,0.5,109400
1.0,1.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,120000
1.0,1.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,75000
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,169000
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,110600
1.0,1.0,1.0,0.75,1.0,0.9859154929577465,0.5,288000
1.0,1.0,1.0,0.75,1.0,0.9859154929577465,0.5,140000
1.0,1.0,1.0,0.75,1.0,0.9859154929577465,0.5,288000
1.0,1.0,1.0,0.75,1.0,0.9859154929577465,0.5,140000
1.0,0.6666666666666666,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,120000
1.0,0.6666666666666666,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,90000
1.0,0.6666666666666666,1.0,0.4782608695652174,0.0,0.39436619718309857,0.5,72914
1.0,0.6666666666666666,1.0,0.4782608695652174,0.0,0.39436619718309857,0.5,60761
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,215050
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,156400
1.0,1.0,1.0,0.33695652173913043,1.0,0.9859154929577465,0.5,198000
1.0,1.0,1.0,0.33695652173913043,1.0,0.9859154929577465,0.5,114000
1.0,0.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,75000
1.0,0.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,60000
1.0,1.0,1.0,0.75,0.0,0.9859154929577465,0.5,204500
1.0,1.0,1.0,0.75,0.0,0.9859154929577465,0.5,142200
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,209300
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,182200
1.0,1.0,1.0,0.40217391304347827,0.0,0.9859154929577465,0.5,140000
1.0,1.0,1.0,0.40217391304347827,0.0,0.9859154929577465,0.5,120000
0.6666666666666666,0.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,85000
1.0,0.6666666666666666,1.0,0.75,1.0,0.39436619718309857,0.5,48609
1.0,0.0,1.0,0.9565217391304348,1.0,0.39436619718309857,0.5,120000
1.0,0.0,1.0,0.9565217391304348,1.0,0.39436619718309857,0.5,60000
1.0,1.0,1.0,0.75,0.0,0.9859154929577465,0.5,147100
1.0,1.0,1.0,0.75,0.0,0.9859154929577465,0.5,90700
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,230000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,170000
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,227000
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,108000
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,180000
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,160000
1.0,1.0,1.0,0.33695652173913043,1.0,0.9859154929577465,0.5,180000
1.0,1.0,1.0,0.33695652173913043,1.0,0.9859154929577465,0.5,160000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,180000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,130000
1.0,1.0,1.0,0.2717391304347826,1.0,0.352112676056338,0.5,55800
1.0,1.0,1.0,0.2717391304347826,1.0,0.352112676056338,0.5,51508
1.0,0.0,1.0,0.2717391304347826,1.0,0.9859154929577465,1.0,60000
1.0,0.0,1.0,0.2717391304347826,0.5,0.9859154929577465,1.0,50000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,226700
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,133300
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,252000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,129000
1.0,1.0,1.0,0.16304347826086957,1.0,0.39436619718309857,1.0,151902
1.0,0.0,1.0,0.5108695652173914,0.0,0.5352112676056338,1.0,9727
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,80000
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,52500
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,250000
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,162500
1.0,0.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,85000
1.0,0.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,75000
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,153600
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,106800
1.0,0.6666666666666666,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,165000
1.0,0.6666666666666666,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,124000
1.0,1.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,115934
1.0,1.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,81666
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,167580
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,87980
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,250000
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,63000
1.0,1.0,1.0,0.967391304347826,0.0,0.352112676056338,0.5,253750
1.0,1.0,1.0,0.967391304347826,0.0,0.352112676056338,0.5,169200
1.0,1.0,1.0,0.967391304347826,0.0,0.352112676056338,0.5,253750
1.0,1.0,1.0,0.967391304347826,0.0,0.352112676056338,0.5,169200
1.0,0.6666666666666666,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,170000
1.0,0.6666666666666666,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,120000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,124740
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,65488
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,213580
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,163625
1.0,0.0,1.0,0.358695652173913,0.0,1.0,1.0,12000
1.0,1.0,1.0,0.358695652173913,1.0,0.5070422535211268,0.5,101943
1.0,0.6666666666666666,1.0,0.9347826086956522,1.0,0.5352112676056338,1.0,16414
1.0,1.0,1.0,0.75,0.0,0.9859154929577465,0.5,220000
1.0,1.0,1.0,0.75,0.0,0.9859154929577465,0.5,170000
1.0,0.3333333333333333,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,235000
1.0,0.3333333333333333,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,210000
1.0,1.0,1.0,0.33695652173913043,1.0,0.9859154929577465,0.5,180000
1.0,1.0,1.0,0.33695652173913043,1.0,0.9859154929577465,0.5,115000
1.0,1.0,1.0,0.33695652173913043,1.0,0.9859154929577465,0.5,200000
1.0,1.0,1.0,0.33695652173913043,1.0,0.9859154929577465,0.5,115000
1.0,1.0,1.0,0.4891304347826087,1.0,0.9859154929577465,0.5,231250
1.0,1.0,1.0,0.4891304347826087,1.0,0.9859154929577465,0.5,138750
1.0,1.0,1.0,0.75,0.0,0.9859154929577465,0.5,284310
1.0,1.0,1.0,0.75,0.0,0.9859154929577465,0.5,153090
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,160000
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,75000
1.0,0.6666666666666666,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,125000
1.0,0.6666666666666666,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,105000
1.0,0.6666666666666666,1.0,0.2717391304347826,0.0,0.39436619718309857,0.5,109371
1.0,0.6666666666666666,1.0,0.2717391304347826,0.0,0.39436619718309857,0.5,85066
1.0,0.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,55000
1.0,0.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,48000
1.0,0.0,1.0,0.2717391304347826,0.5,0.9859154929577465,0.5,100000
1.0,1.0,1.0,0.4782608695652174,0.0,0.9859154929577465,0.5,225900
1.0,1.0,1.0,0.4782608695652174,0.0,0.9859154929577465,0.5,156400
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,250000
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,162500
1.0,1.0,1.0,0.75,1.0,0.9859154929577465,0.5,188800
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,60000
1.0,0.6666666666666666,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,110000
1.0,0.6666666666666666,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,95000
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,145000
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,135000
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,180180
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,106020
1.0,1.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,93919
1.0,1.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,51962
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,241871
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,133832
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,170000
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,90000
1.0,0.3333333333333333,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,210914
1.0,0.3333333333333333,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,116704
1.0,1.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,192500
1.0,1.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,140000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,149076
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,82365
1.0,0.6666666666666666,1.0,0.75,1.0,0.7183098591549296,0.0,36000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,175000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,148750
1.0,1.0,1.0,0.967391304347826,0.0,0.9859154929577465,0.5,200000
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,235000
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,185000
1.0,0.6666666666666666,1.0,0.75,0.0,0.39436619718309857,0.5,121523
1.0,0.6666666666666666,1.0,0.75,0.0,0.39436619718309857,0.5,97218
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,216100
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,140800
1.0,0.6666666666666666,1.0,0.75,0.0,0.39436619718309857,0.5,145828
1.0,0.6666666666666666,1.0,0.75,0.0,0.39436619718309857,0.5,121523
1.0,1.0,1.0,0.2608695652173913,1.0,0.16901408450704225,1.0,53654
1.0,0.0,1.0,0.5108695652173914,0.5,0.9859154929577465,0.0,110000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,128000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,81500
1.0,0.6666666666666666,1.0,0.358695652173913,1.0,0.39436619718309857,0.5,66837
1.0,0.6666666666666666,1.0,0.358695652173913,1.0,0.39436619718309857,0.5,63192
1.0,0.6666666666666666,1.0,0.2717391304347826,0.0,0.39436619718309857,0.5,60761
1.0,0.6666666666666666,1.0,0.2717391304347826,0.0,0.39436619718309857,0.5,54685
1.0,0.3333333333333333,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,284000
1.0,0.3333333333333333,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,236000
1.0,1.0,1.0,0.967391304347826,0.0,0.16901408450704225,0.5,248100
1.0,1.0,1.0,0.967391304347826,0.0,0.16901408450704225,0.5,145900
1.0,1.0,1.0,0.9565217391304348,0.0,0.9859154929577465,0.5,155850
1.0,1.0,1.0,0.9565217391304348,0.0,0.9859154929577465,0.5,102544
1.0,0.6666666666666666,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,151410
1.0,0.6666666666666666,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,115360
1.0,0.6666666666666666,1.0,0.358695652173913,1.0,0.352112676056338,0.5,66531
1.0,0.6666666666666666,1.0,0.358695652173913,1.0,0.352112676056338,0.5,59020
1.0,1.0,1.0,0.5760869565217391,0.5,0.16901408450704225,0.5,125686
1.0,1.0,1.0,0.10869565217391304,0.5,0.7605633802816901,1.0,100000
1.0,0.0,1.0,0.5108695652173914,0.5,0.5352112676056338,1.0,12767
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,250000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,162500
1.0,1.0,1.0,0.5108695652173914,0.0,0.39436619718309857,0.5,185000
1.0,1.0,1.0,0.5108695652173914,0.0,0.39436619718309857,0.5,120250
1.0,0.0,1.0,0.358695652173913,1.0,0.28169014084507044,1.0,26827
0.6666666666666666,0.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,180000
1.0,0.6666666666666666,1.0,0.967391304347826,0.0,0.9859154929577465,0.5,85000
1.0,0.6666666666666666,1.0,0.967391304347826,0.0,0.9859154929577465,0.5,70000
1.0,1.0,1.0,0.15217391304347827,1.0,0.9859154929577465,0.5,135000
1.0,1.0,1.0,0.15217391304347827,1.0,0.9859154929577465,0.5,100000
1.0,0.3333333333333333,1.0,0.31521739130434784,0.0,0.9859154929577465,0.5,155000
1.0,0.3333333333333333,1.0,0.31521739130434784,0.0,0.9859154929577465,0.5,140000
1.0,1.0,1.0,0.75,0.0,0.9859154929577465,0.5,204500
1.0,1.0,1.0,0.75,0.0,0.9859154929577465,0.5,142200
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,226700
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,133300
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,225000
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,156400
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,163800
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,126000
1.0,1.0,1.0,0.75,0.0,0.9859154929577465,0.5,163800
1.0,1.0,1.0,0.75,0.0,0.9859154929577465,0.5,126000
1.0,1.0,1.0,0.717391304347826,0.0,0.9859154929577465,0.5,220000
1.0,1.0,1.0,0.717391304347826,0.0,0.9859154929577465,0.5,150000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,145000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,115000
1.0,1.0,1.0,0.31521739130434784,0.0,0.9859154929577465,0.5,204500
1.0,1.0,1.0,0.31521739130434784,0.0,0.9859154929577465,0.5,138900
1.0,0.6666666666666666,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,162500
1.0,0.6666666666666666,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,130000
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,150000
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,107000
1.0,0.3333333333333333,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,175000
1.0,0.3333333333333333,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,110000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,226700
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,133300
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,252000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,129000
1.0,1.0,1.0,0.75,0.0,0.9859154929577465,0.5,150000
1.0,1.0,1.0,0.75,0.0,0.9859154929577465,0.5,125000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,252000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,129000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,225000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,156400
0.6666666666666666,0.6666666666666666,1.0,0.967391304347826,1.0,0.5352112676056338,1.0,23000
1.0,0.6666666666666666,1.0,0.75,1.0,0.9859154929577465,1.0,110000
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,265000
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,182750
1.0,0.6666666666666666,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,130000
1.0,0.6666666666666666,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,100000
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,153600
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,106800
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,137500
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,81500
1.0,0.3333333333333333,1.0,0.6413043478260869,0.0,0.9859154929577465,0.5,195800
1.0,1.0,1.0,0.08695652173913043,0.0,0.9859154929577465,0.5,205000
1.0,1.0,1.0,0.08695652173913043,0.0,0.9859154929577465,0.5,180000
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,165000
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,144000
1.0,0.0,1.0,0.15217391304347827,0.0,0.9859154929577465,0.5,160000
1.0,0.0,1.0,0.15217391304347827,0.0,0.9859154929577465,0.5,100000
1.0,0.3333333333333333,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,200000
1.0,0.3333333333333333,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,145000
1.0,0.6666666666666666,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,150000
1.0,0.6666666666666666,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,100000
1.0,1.0,1.0,0.40217391304347827,0.0,0.9859154929577465,0.5,199000
1.0,1.0,1.0,0.40217391304347827,0.0,0.9859154929577465,0.5,112000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,105000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,70000
1.0,0.0,1.0,0.17391304347826086,1.0,0.8873239436619719,0.0,130000
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,180180
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,106020
1.0,0.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,160000
1.0,0.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,135000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,183000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,134000
1.0,1.0,1.0,0.75,0.0,0.9859154929577465,0.5,220000
1.0,1.0,1.0,0.75,0.0,0.9859154929577465,0.5,150000
1.0,1.0,1.0,0.08695652173913043,0.0,0.9859154929577465,1.0,262500
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,122000
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,94000
1.0,1.0,1.0,0.75,0.0,0.9859154929577465,0.5,276000
1.0,1.0,1.0,0.75,0.0,0.9859154929577465,0.5,184000
1.0,0.3333333333333333,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,239000
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,225000
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,156400
1.0,0.6666666666666666,1.0,0.75,1.0,0.9859154929577465,0.5,180000
1.0,0.6666666666666666,1.0,0.75,1.0,0.9859154929577465,0.5,150000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,228000
1.0,1.0,1.0,0.5108695652173914,0.0,0.9859154929577465,0.5,152000
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,209450
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,158677
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,175000
1.0,1.0,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,145000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,240000
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,170000
1.0,0.6666666666666666,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,103200
1.0,0.6666666666666666,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,61200
0.6666666666666666,0.6666666666666666,1.0,0.5108695652173914,1.0,0.9859154929577465,1.0,155000
0.3333333333333333,0.0,1.0,0.8478260869565217,0.5,0.9014084507042254,1.0,66970
1.0,1.0,1.0,0.5108695652173914,0.5,0.323943661971831,1.0,63312
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,237000
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,145000
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,240000
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,139000
1.0,1.0,1.0,0.33695652173913043,0.0,0.9859154929577465,0.5,174500
1.0,1.0,1.0,0.33695652173913043,0.0,0.9859154929577465,0.5,113000
1.0,1.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,130000
1.0,1.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,87000
1.0,1.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,160000
1.0,1.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.5,108000
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,165000
1.0,1.0,1.0,0.358695652173913,1.0,0.9859154929577465,0.5,107250
1.0,1.0,1.0,0.358695652173913,0.0,0.9859154929577465,0.5,119000
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,285800
1.0,1.0,1.0,0.5108695652173914,1.0,0.9859154929577465,0.5,154600
1.0,0.6666666666666666,1.0,0.6413043478260869,0.5,0.5352112676056338,1.0,60795
1.0,0.0,1.0,0.2717391304347826,1.0,0.9859154929577465,0.0,30000
1.0,0.6666666666666666,1.0,0.4891304347826087,0.0,0.9859154929577465,0.5,220000
1.0,0.6666666666666666,1.0,0.4891304347826087,0.0,0.9859154929577465,0.5,195000
1.0,1.0,1.0,0.40217391304347827,0.0,0.9859154929577465,0.5,168400
1.0,1.0,1.0,0.40217391304347827,0.0,0.9859154929577465,0.5,105200
1.0,0.6666666666666666,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,206000
1.0,0.6666666666666666,1.0,0.2717391304347826,0.0,0.9859154929577465,0.5,160000
1.0,1.0,1.0,0.043478260869565216,1.0,0.9859154929577465,0.5,200000
1.0,1.0,1.0,0.043478260869565216,1.0,0.9859154929577465,0.5,175000
1.0,1.0,1.0,0.043478260869565216,1.0,0.9859154929577465,0.5,231250
1.0,1.0,1.0,0.043478260869565216,1.0,0.9859154929577465,0.5,138750
1.0,1.0,1.0,0.358695652173913,1.0,0.16901408450704225,0.5,153000
